GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 111
NumberOfClasses: 3
ClassIDsAndCounters: 
1	35
2	37
3	39
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 95
TimeSeriesData: 
25.3505	55.6654	1121.43
6.03856	71.8403	1128.98
-12.7545	80.4293	1135.65
-33.5913	86.6919	1141.6
-52.3334	87.2265	1148.25
-71.3447	87.2277	1152.85
-89.1272	88.364	1154.63
-106.17	83.471	1157.6
-120.567	77.8855	1160.26
-134.648	71.2236	1163.38
-142.437	70.5782	1163.02
-148.168	67.5907	1165.56
-152.821	66.0122	1167.35
-153.973	64.6334	1168.36
-155.202	63.689	1169.26
-156.213	65.3321	1168.41
-155.822	66.941	1169.32
-156.413	68.0558	1169.39
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 67
TimeSeriesData: 
-228.265	-138.365	1163.92
-230.829	-137.487	1163.86
-235.875	-137.69	1164.01
-232.2	-137.668	1164.54
-231.919	-138.449	1166.95
-230.773	-137.647	1164.3
-231.538	-137.472	1164.06
-230.87	-137.888	1164.51
-231.023	-137.879	1164.57
-233.025	-136.702	1163.52
-231.328	-137.091	1164.61
-229.631	-137.386	1165.89
-230.09	-133.294	1164.15
-230.076	-126.015	1161.15
-227.121	-114.937	1156.32
-223.824	-100.8	1152.52
-217.053	-77.0394	1145.42
-205.847	-48.2344	1138.21
-193.1	-16.9648	1132.8
-174.045	18.732	1129.26
-149.458	49.3715	1130.96
-131.698	77.3261	1133.72
-116.478	101.535	1138.18
-102.426	116.927	1142.16
-92.2916	128.086	1144.79
-84.8726	131.305	1145.48
-75.4429	127.971	1142.37
-70.6532	123.171	1135.24
-64.8661	111.672	1127
-53.6049	86.9144	1121.73
-50.1548	74.2735	1107.86
-45.1802	56.9232	1094.93
